date,AFKS,AFLT,ALRS,BSPB,CBOM,CHMF,FEES,GAZP,GMKN,HYDR,IRAO,LKOH,LSRG,MAGN,MOEX,MSNG,MTLR,MTLRP,MTSS,MVID,NLMK,NVTK,PHOR,PIKK,PLZL,ROSN,RTKM,RTKMP,RUAL,SBER,SBERP,SELG,TATN,TATNP,TGKA,TRNFP,VTBR
2024-12-09,12.3,51.18,49.45,318.97,8.117,1125.8,0.07148,117.06,106.86,0.484,3.71,6973.0,724.4,32.7,183.89,2.1605,83.0,85.0,174.2,84.8,123.4,829.2,5602.0,397.1,1479.9,491.05,55.24,49.35,33.115,237.29,237.5,37.35,566.2,565.5,0.006092,979.5,68.1
2024-12-10,11.99,49.8,47.62,313.32,7.809,1098.8,0.06904,114.7,103.6,0.4697,3.6255,6894.0,713.2,32.215,179.08,2.1265,81.05,83.55,170.25,81.9,119.38,811.6,5435.0,386.0,1477.7,484.6,53.37,48.05,32.19,230.82,230.98,37.33,564.9,560.5,0.00593,952.5,66.94
2024-12-11,12.149,49.97,48.46,313.91,7.931,1103.2,0.06842,115.16,104.1,0.4679,3.625,6895.5,714.6,32.195,180.3,2.11,81.81,84.45,169.65,82.4,120.0,810.0,5529.0,387.7,1504.4,488.75,53.13,48.0,32.22,234.19,234.0,38.28,574.1,568.0,0.005946,953.5,67.81
2024-12-12,11.93,48.54,47.73,306.52,7.823,1083.0,0.06678,113.1,100.3,0.4581,3.5925,6862.5,714.4,31.1,175.71,2.057,80.13,82.75,168.65,80.4,116.04,791.2,5477.0,378.0,1477.0,485.45,51.73,46.85,31.07,229.02,229.05,37.05,557.8,553.2,0.00584,927.0,66.57
2024-12-13,12.01,48.28,46.79,308.44,7.998,1091.2,0.0669,112.86,99.9,0.4573,3.602,6800.0,700.2,31.09,176.01,2.0705,79.79,82.6,170.8,79.1,117.02,790.2,5635.0,377.6,1369.25,483.65,51.91,47.25,30.685,228.7,228.83,36.8,571.6,562.7,0.005854,926.0,66.38
2024-12-16,11.72,47.7,45.6,296.21,7.918,1054.4,0.06568,108.71,95.9,0.4498,3.512,6779.5,661.8,29.575,171.64,2.0565,77.72,80.1,164.95,76.0,115.04,767.2,5571.0,361.5,1307.4,477.4,50.42,46.05,29.63,225.53,225.9,35.4,550.0,543.9,0.00574,895.5,64.25
2024-12-17,11.777,47.67,45.94,303.62,8.06,1016.4,0.06548,107.26,94.98,0.443,3.549,6290.5,670.2,29.9,172.0,2.0845,78.44,80.55,163.9,76.7,114.9,771.6,5661.0,356.3,1362.0,480.65,50.5,45.8,28.85,226.5,226.56,35.95,556.2,553.7,0.005754,901.0,64.21
2024-12-18,12.064,49.3,46.37,315.2,8.318,1033.8,0.0667,108.05,95.66,0.4465,3.594,6375.0,680.0,30.135,175.47,2.0955,80.98,82.65,166.7,78.3,116.94,784.8,5751.0,365.8,1382.0,487.7,51.7,47.55,28.805,230.15,230.19,36.21,569.3,564.8,0.005816,923.0,65.23
2024-12-19,12.194,50.12,46.87,315.72,8.39,1043.6,0.06724,107.16,95.7,0.4647,3.6545,6294.0,685.0,30.81,179.2,2.183,79.27,81.25,171.25,77.1,120.02,814.4,5847.0,371.8,1333.6,506.15,51.66,46.7,29.38,229.0,229.84,36.4,563.9,563.4,0.006178,922.0,65.95
2024-12-20,13.73,54.95,50.88,339.13,9.546,1163.0,0.072,115.24,105.08,0.5002,3.7865,6725.0,782.6,34.565,188.5,2.282,91.77,92.55,195.2,88.9,136.18,894.0,5814.0,439.0,1360.0,559.6,57.3,51.35,32.0,257.6,258.19,39.58,599.9,601.3,0.006614,995.5,72.88
2024-12-23,14.338,56.09,52.3,335.82,10.25,1148.2,0.07432,119.75,105.0,0.5085,3.738,6919.0,770.0,34.625,189.67,2.305,92.84,96.75,193.6,92.8,134.1,944.0,6297.0,471.3,1392.95,569.9,58.75,52.35,33.7,264.9,264.66,41.54,636.0,633.2,0.006896,1042.0,74.19
2024-12-24,13.744,53.62,52.98,331.55,9.431,1135.8,0.07374,121.7,104.96,0.4989,3.6745,6833.0,756.2,33.965,186.09,2.263,89.96,96.8,194.8,89.6,133.68,915.4,6391.0,444.1,1371.9,572.7,57.72,51.3,32.04,264.34,263.74,40.27,625.3,624.6,0.006944,1054.0,73.89
2024-12-25,14.155,54.86,52.96,336.95,9.772,1161.8,0.0749,128.11,108.0,0.5025,3.7145,6987.5,783.0,34.695,196.61,2.279,92.7,103.3,196.45,90.3,135.3,929.4,6368.0,454.0,1397.35,581.95,58.46,52.3,32.615,271.69,270.32,40.83,629.2,628.5,0.00701,1125.0,76.53
2024-12-26,14.087,55.04,54.0,338.53,10.02,1174.4,0.07358,126.89,109.66,0.4984,3.659,7003.0,788.0,34.755,194.08,2.268,90.46,103.7,196.0,90.6,133.78,949.8,6260.0,446.9,1400.1,579.1,59.27,52.55,33.18,269.56,269.25,40.23,630.9,630.5,0.00703,1126.5,75.74
2024-12-27,14.278,55.65,54.69,347.33,9.916,1186.2,0.0739,127.79,111.04,0.4996,3.667,6990.5,784.6,35.065,192.45,2.271,94.04,109.05,196.0,89.1,134.86,949.2,6415.0,457.2,1413.9,591.0,59.97,52.05,33.945,271.2,272.01,40.28,635.8,633.0,0.007244,1151.0,76.49
2024-12-28,14.738,58.38,56.42,357.98,9.943,1232.2,0.07498,129.6,113.8,0.5052,3.675,6998.0,802.0,36.585,192.61,2.2895,94.81,114.45,202.0,90.2,139.62,951.8,6350.0,481.2,1392.6,596.0,61.62,53.45,35.295,272.83,273.5,40.79,652.4,647.5,0.007434,1232.0,78.09
2024-12-30,15.594,59.06,57.86,369.2,10.247,1337.4,0.07732,133.12,115.5,0.5206,3.729,7235.0,835.4,39.195,199.22,2.3585,108.29,126.75,210.65,94.0,147.78,996.0,6386.0,507.8,1398.1,606.05,65.18,56.45,36.925,279.43,279.59,41.65,688.9,680.3,0.007688,1230.5,80.03
2025-01-03,15.125,58.13,56.05,361.19,9.97,1288.6,0.0763,128.66,112.68,0.514,3.7455,7122.0,828.8,38.14,194.83,2.3255,104.83,120.55,205.3,90.0,144.54,963.8,6305.0,505.9,1409.5,596.1,64.3,55.7,35.515,272.25,272.1,41.67,668.7,658.3,0.007628,1196.5,77.78
2025-01-06,15.027,58.99,55.19,364.0,10.19,1296.6,0.07654,128.34,113.42,0.5125,3.7425,7088.0,810.4,38.335,195.0,2.328,104.0,117.0,204.45,89.1,146.02,965.0,6307.0,485.0,1407.0,588.45,64.75,56.45,34.74,274.37,274.28,41.88,666.2,656.3,0.007488,1194.0,77.97
2025-01-08,15.019,59.65,56.55,373.99,10.181,1283.0,0.07924,129.45,114.0,0.5259,3.8175,7089.0,816.2,38.275,197.7,2.37,106.53,120.4,207.9,90.6,146.8,976.6,6333.0,485.3,1441.0,593.45,65.69,57.45,35.31,277.0,276.99,42.78,654.7,645.5,0.00768,1203.0,78.64
2025-01-09,14.573,58.43,54.66,360.91,9.85,1228.0,0.07692,124.01,111.8,0.511,3.7315,6947.5,793.0,37.84,191.72,2.3185,101.89,110.0,203.55,88.8,142.46,930.8,6497.0,474.5,1453.3,574.8,62.61,55.25,34.2,271.8,271.9,40.92,633.9,624.3,0.007454,1136.0,76.04
2025-01-10,15.036,60.99,57.0,370.25,10.033,1292.2,0.07816,126.6,116.26,0.5247,3.759,7022.5,819.6,38.885,197.39,2.3665,104.65,110.6,212.6,92.5,149.34,969.0,6580.0,493.8,1488.6,562.95,65.26,57.7,35.705,278.77,278.54,41.57,653.5,644.2,0.00765,1172.0,79.28
2025-01-13,14.848,60.5,58.03,367.84,9.762,1277.4,0.07786,131.47,118.38,0.522,3.7745,7010.5,815.4,38.36,200.54,2.36,104.65,108.95,210.9,92.2,148.24,1007.4,6503.0,483.6,1490.3,545.5,64.2,58.9,35.905,279.8,279.79,41.47,667.9,652.6,0.007734,1170.5,79.36
2025-01-14,15.014,61.56,58.0,368.62,9.51,1281.6,0.07748,132.99,119.98,0.522,3.7635,7115.5,817.0,38.725,206.38,2.359,105.38,108.7,216.3,92.6,148.58,1009.0,6656.0,496.0,1491.4,540.35,63.81,59.6,34.875,279.85,279.83,41.74,667.9,650.0,0.0077,1155.5,81.27
2025-01-15,15.4,62.25,58.08,369.98,9.356,1282.6,0.07798,136.36,119.46,0.5286,3.7685,7178.5,815.0,38.435,207.09,2.395,109.38,113.9,219.1,96.0,149.6,1007.8,6698.0,528.2,1508.4,547.6,65.15,60.6,35.695,282.77,282.32,42.23,670.6,652.4,0.007754,1166.5,82.5
2025-01-16,15.233,61.36,58.5,366.01,9.342,1285.0,0.0775,135.33,119.12,0.5364,3.767,7208.0,879.8,37.82,206.68,2.437,111.89,114.05,219.0,103.1,149.06,990.2,6715.0,558.1,1520.75,546.4,65.92,60.35,35.815,281.8,281.95,43.27,677.1,658.4,0.007836,1183.5,84.56
2025-01-17,15.278,61.8,58.26,364.92,9.261,1326.8,0.08012,138.76,124.88,0.5513,3.77,7342.0,914.0,38.045,207.4,2.4525,112.6,114.8,221.75,105.0,153.62,1006.0,6751.0,645.6,1516.35,554.9,67.8,61.45,37.015,283.53,283.02,43.31,673.6,659.2,0.007812,1197.0,87.0
2025-01-20,14.541,61.45,56.11,367.98,9.451,1295.4,0.0795,137.1,123.4,0.5369,3.763,7194.0,893.0,37.42,205.13,2.414,109.45,111.6,223.6,101.8,150.5,974.4,6684.0,628.7,1497.1,537.7,66.1,60.15,36.785,278.19,278.22,42.65,676.0,657.5,0.00761,1166.0,86.17
2025-01-21,14.8,61.5,56.51,375.1,9.664,1290.0,0.08034,138.01,124.56,0.5419,3.7915,7239.5,878.2,37.425,206.46,2.4465,112.45,113.8,224.3,102.1,149.42,998.8,6736.0,660.8,1580.0,542.1,67.26,61.45,37.1,281.85,281.36,44.19,681.0,662.5,0.0075,1168.5,87.69
2025-01-22,14.55,60.37,55.92,377.01,9.635,1252.0,0.07912,136.83,123.74,0.5473,3.7985,7215.0,863.6,36.5,206.48,2.4495,113.1,114.1,223.3,102.0,146.4,1017.6,6891.0,652.9,1601.0,540.0,67.09,60.85,37.5,280.36,280.19,44.07,681.5,663.4,0.00746,1167.0,86.01
2025-01-23,14.952,60.89,55.0,379.45,9.594,1258.6,0.07864,137.84,124.96,0.544,3.768,7215.0,854.6,36.165,206.34,2.5385,115.25,115.95,222.0,104.6,145.28,1024.2,7029.0,695.5,1646.55,539.1,66.48,61.0,37.36,280.49,280.04,43.98,686.4,668.4,0.007498,1179.5,87.8
2025-01-24,14.717,61.86,54.83,381.13,9.548,1243.4,0.0788,138.43,124.14,0.5405,3.746,7199.5,885.8,36.16,211.25,2.495,116.19,116.7,225.35,104.7,147.16,1029.8,7100.0,726.4,1708.0,535.85,65.97,60.85,36.76,280.74,280.63,44.48,682.6,666.3,0.007478,1166.0,87.54
2025-01-27,14.287,60.15,54.96,371.74,9.228,1225.4,0.07782,134.26,119.46,0.533,3.6915,7065.5,860.2,35.535,206.73,2.432,111.29,112.0,220.0,109.6,141.36,1003.4,6922.0,697.9,1690.2,516.35,64.45,59.85,35.865,275.23,274.68,43.16,667.5,656.3,0.007352,1152.0,83.72
2025-01-28,14.58,61.11,55.49,376.57,9.29,1259.2,0.07852,137.54,121.2,0.5498,3.7145,7160.0,883.0,36.3,208.27,2.4405,114.4,114.55,221.75,107.7,145.18,1022.4,6927.0,722.2,1720.55,534.85,65.24,60.7,36.485,278.35,278.17,43.24,677.8,664.9,0.007452,1171.0,84.66
2025-01-29,15.013,62.19,55.21,375.07,9.216,1252.6,0.0797,137.05,121.78,0.5787,3.6995,7192.0,854.0,36.025,205.13,2.445,112.83,112.95,226.35,104.7,144.6,1046.0,7077.0,705.3,1701.7,535.6,65.93,60.9,36.085,280.36,280.22,42.83,679.0,664.0,0.00741,1157.0,83.95
2025-01-30,14.917,64.43,57.07,375.2,9.118,1279.6,0.07956,140.47,122.76,0.5797,3.719,7166.0,860.2,36.075,204.85,2.452,113.93,114.3,231.7,104.5,149.1,1085.6,7090.0,699.4,1725.0,534.85,66.21,61.1,35.62,281.97,281.53,43.07,690.7,671.9,0.007436,1163.0,83.85
2025-01-31,14.475,63.86,56.86,373.4,8.906,1211.8,0.07898,140.84,121.18,0.5697,3.699,7171.0,861.6,35.09,205.01,2.4105,112.59,113.3,228.0,104.0,146.0,1082.0,7038.0,694.1,1717.0,526.8,65.64,60.5,35.28,280.73,280.4,42.59,683.9,667.0,0.007432,1156.0,83.89
2025-02-03,14.18,63.96,56.11,373.33,8.788,1192.4,0.07802,139.63,118.3,0.568,3.708,7170.0,861.2,34.265,204.27,2.386,108.27,110.8,228.9,102.05,140.1,1070.2,7019.0,678.7,1735.95,519.2,65.27,59.3,34.745,279.55,279.25,41.79,685.5,667.7,0.007318,1151.6,81.96
2025-02-04,13.744,62.66,54.51,371.5,8.81,1175.0,0.07596,136.84,117.16,0.5563,3.698,7093.5,860.0,34.04,200.08,2.391,103.89,106.4,228.45,101.0,138.78,1062.2,7199.0,672.0,1767.8,518.95,65.02,58.7,33.965,277.4,277.3,45.19,686.7,667.4,0.007222,1119.2,80.35
2025-02-05,14.025,64.73,56.32,379.44,8.91,1202.8,0.07786,140.45,120.4,0.573,3.7185,7171.0,858.8,34.31,205.39,2.411,108.57,111.0,230.0,102.85,141.46,1100.0,7212.0,697.2,1784.65,522.05,65.41,59.8,34.685,282.88,282.17,51.94,690.6,668.5,0.007334,1140.0,82.09
2025-02-06,14.062,64.35,57.01,375.52,9.192,1196.8,0.07868,141.98,121.5,0.5688,3.715,7141.0,874.8,34.05,204.12,2.428,106.72,109.0,227.15,106.05,139.6,1101.4,7168.0,687.5,1772.95,528.2,65.17,59.7,34.375,287.15,286.16,50.14,695.8,673.7,0.007316,1130.8,82.4
2025-02-07,14.05,64.25,56.76,375.7,9.03,1207.6,0.07888,141.9,122.28,0.5638,3.7,7148.0,876.0,33.78,203.99,2.4135,106.93,108.8,225.0,104.25,140.92,1101.8,7163.0,685.2,1783.0,530.25,64.84,59.4,34.75,285.81,285.47,51.88,697.0,674.4,0.007286,1120.8,81.19
2025-02-10,14.052,64.81,57.8,380.1,9.07,1205.4,0.0781,142.46,120.82,0.5682,3.7065,7147.5,881.0,33.685,206.1,2.426,105.33,108.85,229.5,102.95,140.42,1132.6,7155.0,681.8,1797.35,533.15,65.19,59.65,34.915,289.94,289.16,52.0,700.3,676.6,0.00727,1130.4,80.0
2025-02-11,14.52,64.67,57.95,387.35,9.079,1242.0,0.079,142.97,121.12,0.5414,3.729,7271.0,872.2,34.365,213.87,2.431,107.86,111.5,236.5,104.85,144.12,1167.8,7119.0,710.0,1817.05,538.9,69.66,62.35,35.92,294.06,292.23,52.12,702.8,679.4,0.00737,1183.6,82.11
2025-02-12,15.138,69.39,60.97,398.0,9.334,1313.6,0.08238,154.6,127.26,0.5554,3.843,7676.0,874.2,36.195,226.61,2.5,113.3,117.65,250.8,109.65,150.32,1277.2,6971.0,744.0,1888.25,577.85,74.19,64.05,37.435,314.0,312.06,53.01,737.0,718.0,0.008132,1253.0,88.14
2025-02-13,16.256,67.97,61.18,394.64,9.62,1325.0,0.08298,166.32,128.1,0.5572,3.854,7534.0,893.4,36.86,234.7,2.548,115.2,118.5,250.05,108.6,151.6,1255.8,6868.0,740.4,1931.9,573.3,72.19,64.1,36.2,310.1,308.2,53.64,711.6,700.9,0.007928,1233.6,89.54
2025-02-14,16.12,68.94,61.23,390.3,9.997,1307.6,0.08182,168.1,131.5,0.5462,3.8205,7492.5,891.2,36.45,229.95,2.5485,114.31,120.75,251.45,110.55,148.58,1218.8,6842.0,742.6,1870.95,561.95,72.38,63.7,36.445,309.87,307.02,53.26,716.9,693.9,0.007936,1209.0,87.79
2025-02-17,17.4,74.51,64.12,397.56,10.051,1371.4,0.08678,180.05,138.2,0.5658,3.975,7784.5,904.4,38.305,237.54,2.745,122.91,138.3,253.85,114.55,156.92,1292.8,7054.0,762.0,1850.0,585.2,74.88,65.8,37.975,319.5,316.53,54.1,748.9,716.5,0.00847,1255.6,98.76
2025-02-18,16.569,71.89,61.7,387.88,9.6,1313.4,0.08382,171.2,134.6,0.5523,3.88,7644.5,891.8,37.755,237.98,2.81,116.81,127.95,246.0,109.55,153.94,1254.6,6990.0,708.3,1871.7,574.2,71.94,63.85,37.85,312.95,310.11,54.38,737.5,705.3,0.008126,1233.6,91.73
2025-02-19,17.027,75.03,62.72,391.52,9.695,1340.8,0.08528,176.25,138.52,0.5599,3.8935,7714.5,888.8,37.69,239.79,2.766,111.02,120.55,251.3,113.6,155.9,1280.0,6945.0,691.1,1897.35,575.95,74.85,65.75,37.695,315.91,314.34,56.44,744.5,713.6,0.008236,1246.0,94.5
2025-02-20,17.391,77.07,62.77,391.35,9.573,1345.2,0.08548,173.0,137.74,0.5579,3.8925,7720.0,889.0,37.77,238.79,2.7685,111.26,121.3,251.9,112.35,157.84,1308.4,6893.0,682.9,1900.9,577.95,78.6,67.7,38.94,315.05,312.88,55.98,745.3,714.1,0.00851,1235.2,92.92
2025-02-21,17.451,76.22,62.62,390.8,9.636,1385.8,0.08546,171.09,137.18,0.5584,3.8855,7709.5,903.2,39.41,234.09,2.7425,113.75,126.75,253.8,110.4,160.4,1326.4,6929.0,707.0,1884.9,572.55,80.3,68.7,38.98,314.74,313.34,55.6,754.4,722.6,0.008404,1225.6,92.36
2025-02-24,17.943,76.95,64.77,395.13,10.062,1442.2,0.0866,177.16,146.94,0.5922,3.9395,7737.5,905.0,41.29,234.3,2.804,117.5,129.0,254.3,110.65,165.16,1342.8,6946.0,703.7,1871.7,569.45,80.16,68.7,41.495,316.03,314.3,55.85,752.8,714.0,0.008478,1237.0,96.22
2025-02-25,18.138,77.22,63.45,393.33,10.57,1416.2,0.0868,175.1,143.04,0.574,3.94,7729.0,905.8,41.125,232.01,2.8105,116.72,128.35,253.05,113.55,164.02,1327.8,6872.0,692.2,1952.1,582.8,79.57,68.6,40.865,316.97,315.05,54.82,764.3,715.1,0.008378,1232.6,93.68
2025-02-26,17.662,74.69,61.14,386.81,10.623,1363.6,0.08342,169.26,138.02,0.5577,3.8295,7555.0,855.4,39.85,224.0,2.702,113.24,124.8,248.8,115.1,158.0,1266.8,6852.0,664.0,1956.25,569.25,73.61,64.45,41.01,310.22,308.97,52.06,737.3,692.3,0.008046,1197.6,90.48
2025-02-27,17.27,71.51,58.74,381.49,10.246,1351.0,0.08,166.7,134.34,0.5364,3.774,7497.0,827.8,38.965,217.2,2.5995,112.82,120.6,241.45,111.2,156.72,1254.4,6765.0,644.8,1916.8,552.85,70.44,61.9,39.29,307.1,305.04,50.74,713.0,674.1,0.007912,1172.0,89.3
2025-02-28,17.48,73.59,61.76,386.6,10.414,1350.2,0.08156,170.87,140.32,0.5433,3.7765,7546.5,845.0,39.315,219.2,2.644,114.45,124.8,249.05,112.8,158.3,1285.2,6775.0,658.6,1931.3,556.05,72.12,64.0,39.565,309.63,307.47,50.4,732.4,694.2,0.00809,1178.4,91.7
2025-03-01,17.594,73.81,61.49,391.96,10.336,1357.6,0.08244,170.64,139.92,0.545,3.784,7555.0,845.0,39.65,221.13,2.653,115.38,123.95,248.45,112.8,160.26,1283.2,6803.0,660.5,1938.85,559.95,71.83,64.0,39.915,310.11,308.7,50.58,736.8,703.6,0.00809,1190.6,91.73
2025-03-02,17.321,72.93,61.12,391.89,10.334,1347.0,0.08166,170.96,139.04,0.5419,3.79,7531.0,845.0,39.18,221.24,2.652,113.77,123.15,247.05,112.8,158.0,1266.6,6832.0,658.0,1939.5,557.45,71.12,64.0,39.695,307.44,306.45,51.12,735.5,700.4,0.00809,1179.8,90.49
2025-03-03,17.333,73.98,60.35,387.35,10.005,1325.4,0.0811,169.26,135.92,0.5368,3.7315,7341.5,828.8,38.835,223.3,2.5675,113.38,121.3,239.3,110.85,156.58,1255.2,6710.0,637.1,1915.9,539.0,69.52,61.7,39.935,305.5,303.77,50.74,711.3,676.3,0.007992,1154.2,90.77
2025-03-04,17.998,76.35,61.42,390.0,10.1,1370.0,0.083,173.92,140.92,0.55,3.8375,7393.0,856.6,40.52,224.46,2.6775,116.66,127.35,248.7,113.95,163.18,1319.0,6744.0,666.2,1970.25,540.1,72.2,63.1,41.72,316.4,314.48,52.19,714.7,680.4,0.008028,1161.0,93.18
2025-03-05,17.83,74.2,60.13,387.63,9.91,1334.8,0.0812,170.95,136.98,0.5467,3.779,7241.0,858.2,40.515,219.7,2.6745,114.95,124.65,245.55,113.45,158.72,1286.4,6798.0,668.9,1953.15,530.5,71.81,62.35,40.485,313.56,311.8,51.99,705.0,675.7,0.007984,1144.2,90.52
2025-03-06,17.92,73.82,60.47,396.59,9.756,1370.0,0.08066,172.93,136.46,0.5439,3.7585,7175.0,842.4,40.9,216.27,2.591,115.7,124.45,243.15,115.85,160.64,1269.6,6700.0,665.7,1955.0,529.55,72.55,62.05,41.345,315.18,312.57,52.48,700.5,662.1,0.00798,1150.8,91.15
2025-03-07,17.98,75.1,60.32,397.69,9.732,1357.2,0.0806,171.56,135.7,0.5327,3.733,7225.0,845.0,40.065,212.21,2.5465,116.3,125.05,242.0,114.75,159.4,1287.0,6700.0,661.2,1939.95,528.8,71.04,61.1,42.175,316.92,312.57,52.03,693.0,658.3,0.007922,1141.0,91.07
2025-03-10,18.513,74.71,61.3,399.03,9.95,1340.0,0.08,171.09,137.14,0.52,3.726,7185.0,857.8,39.925,209.86,2.5695,116.98,125.2,239.75,114.2,159.06,1285.0,6700.0,652.1,1887.1,527.3,71.19,61.3,43.045,317.57,313.63,51.49,683.6,650.7,0.007916,1167.6,90.99
2025-03-11,18.43,74.26,59.51,403.74,10.109,1342.6,0.07958,170.42,135.72,0.515,3.7365,7248.5,844.0,39.76,211.86,2.564,117.05,124.35,240.8,109.95,158.22,1265.8,6703.0,634.4,1903.05,527.35,69.78,60.4,42.67,319.69,316.99,50.26,694.7,653.2,0.00779,1159.8,90.7
2025-03-12,18.21,73.2,59.79,398.55,10.182,1330.2,0.07832,168.29,134.0,0.5163,3.712,7205.0,839.0,39.63,211.6,2.5995,116.7,123.7,240.35,107.95,156.96,1255.0,6606.0,608.8,1902.15,533.7,68.04,59.4,41.905,318.39,315.92,50.04,694.1,649.5,0.007662,1159.6,90.31
2025-03-13,18.156,73.87,59.75,393.42,10.154,1316.2,0.07998,168.11,131.9,0.5189,3.7,7130.0,842.2,39.435,208.55,2.552,115.75,123.0,244.7,111.1,156.16,1263.8,6592.0,604.5,1899.7,528.15,68.22,59.45,42.005,316.37,313.8,49.96,710.3,657.6,0.007768,1152.0,89.86
2025-03-14,18.793,74.56,60.18,395.83,10.272,1301.0,0.08044,170.45,130.54,0.5253,3.738,7149.5,873.2,39.33,212.48,2.5905,116.32,124.0,246.45,131.55,155.56,1276.2,6531.0,615.0,1933.3,530.6,69.85,60.75,42.43,320.51,317.91,53.7,715.8,668.2,0.007856,1165.6,90.99
2025-03-15,18.785,74.72,60.28,397.74,10.338,1306.0,0.08042,170.45,131.2,0.5247,3.766,7167.0,873.2,39.47,213.3,2.5965,116.64,124.2,247.2,131.55,156.08,1282.6,6545.0,617.0,1938.15,532.0,70.21,60.75,42.535,320.74,318.0,53.64,717.6,672.7,0.007856,1168.8,91.02
2025-03-16,19.11,75.95,60.92,401.25,10.391,1313.2,0.08106,172.81,131.96,0.5299,3.788,7209.5,873.2,39.845,215.69,2.6125,117.69,125.5,249.5,131.55,158.8,1296.0,6604.0,629.3,1940.75,535.5,70.98,60.75,42.805,323.44,319.82,54.15,724.8,677.0,0.007856,1184.0,92.29
2025-03-17,19.4,76.35,61.15,404.23,10.451,1349.0,0.08178,172.73,134.06,0.5355,3.762,7222.5,896.8,40.415,216.99,2.625,123.52,129.0,247.6,129.0,161.4,1290.0,6664.0,646.2,1940.65,539.55,70.79,61.05,43.495,326.02,322.97,53.05,714.8,670.0,0.007924,1192.0,92.6
2025-03-18,19.068,75.44,60.57,398.7,10.364,1336.2,0.0807,168.52,132.08,0.5279,3.7695,7183.0,904.0,39.85,214.0,2.603,121.89,125.9,243.2,124.7,158.08,1302.2,6698.0,628.4,1900.1,535.45,69.79,60.6,42.03,324.06,320.35,51.91,705.0,661.7,0.007804,1190.0,90.13
2025-03-19,19.397,76.05,60.6,404.62,10.554,1332.0,0.08146,168.33,132.04,0.5285,3.7745,7221.0,901.2,39.33,216.46,2.596,128.75,132.25,242.75,126.0,159.14,1322.2,6650.0,640.1,1905.45,535.9,70.34,60.9,42.65,325.3,322.13,52.42,699.9,661.2,0.007918,1253.8,90.65
2025-03-20,19.365,75.8,59.31,406.26,9.975,1322.8,0.08144,168.09,131.16,0.5207,3.7615,7293.5,897.2,40.185,215.24,2.495,129.18,131.2,240.4,126.45,159.36,1316.0,6577.0,626.3,1903.95,536.85,70.56,61.8,42.85,324.05,320.2,52.18,688.6,656.2,0.007872,1245.6,90.72
2025-03-21,18.736,75.48,58.89,409.76,9.879,1311.0,0.08028,166.61,129.8,0.5159,3.7515,7346.5,889.0,39.67,213.09,2.47,127.64,129.55,239.1,127.8,157.02,1305.8,6633.0,590.0,1901.7,534.6,70.39,61.35,42.22,323.26,319.94,51.31,693.9,654.1,0.007822,1231.8,89.82
2025-03-24,18.075,74.36,56.4,408.5,10.005,1259.8,0.07964,164.56,125.88,0.516,3.7395,7291.0,880.0,38.535,209.5,2.477,124.53,126.3,237.5,132.25,154.44,1283.4,6549.0,549.3,1901.7,521.4,71.46,62.05,41.045,319.47,316.72,51.02,686.6,645.8,0.007766,1234.8,89.05
2025-03-25,18.06,74.6,57.46,406.98,9.987,1279.6,0.07994,164.46,129.58,0.5156,3.7405,7265.0,886.0,38.79,210.56,2.4905,125.3,127.5,238.65,130.25,154.46,1315.8,6947.0,563.7,1901.7,521.7,72.5,62.5,41.37,319.8,317.79,51.13,697.9,655.2,0.007782,1231.0,90.99
2025-03-26,17.578,73.25,56.63,404.0,9.875,1245.8,0.07938,161.85,125.8,0.5104,3.719,7185.0,885.8,38.515,207.53,2.4635,123.64,125.95,235.0,126.35,149.1,1286.8,6796.0,549.9,1901.7,513.75,71.14,61.35,40.41,315.23,313.68,50.2,684.5,651.8,0.00783,1210.0,89.11
2025-03-27,16.88,71.0,55.32,395.0,9.327,1199.2,0.07796,155.25,122.98,0.5009,3.68,7108.5,864.2,36.855,202.4,2.4155,117.53,121.4,231.0,121.0,143.1,1277.6,6630.0,525.7,1867.6,502.4,68.28,59.25,39.555,311.96,309.96,49.97,675.9,649.0,0.007666,1176.0,87.07
2025-03-28,16.173,67.21,54.66,398.42,9.36,1153.2,0.07472,145.43,121.56,0.5032,3.638,7064.5,866.8,35.57,198.74,2.3725,114.26,115.75,224.3,118.35,142.26,1240.2,6501.0,513.6,1880.0,496.75,65.97,58.1,39.5,308.04,306.37,50.84,687.6,642.5,0.007496,1200.8,82.35
2025-03-29,15.966,66.45,53.83,396.0,9.227,1129.6,0.075,143.99,119.42,0.4983,3.6175,7013.5,866.8,35.0,195.75,2.3205,111.65,113.0,221.3,116.0,139.6,1209.6,6407.0,504.0,1870.4,491.1,65.3,57.85,38.61,303.89,302.0,49.95,676.8,637.3,0.007326,1195.6,81.59
2025-03-30,15.906,66.45,53.6,389.55,9.17,1123.0,0.075,143.99,119.42,0.492,3.578,6853.0,866.8,34.605,195.75,2.3195,111.65,113.0,218.0,115.35,139.14,1209.6,6376.0,504.0,1855.8,485.0,64.89,57.2,38.61,299.22,297.0,49.29,662.2,623.8,0.007314,1170.8,81.59
2025-03-31,16.384,69.63,54.34,401.95,9.231,1188.0,0.0757,145.69,123.3,0.497,3.655,7026.5,865.2,35.34,199.55,2.366,111.65,114.65,227.2,118.15,144.58,1216.6,6393.0,534.1,1863.6,490.5,66.11,58.05,38.28,309.72,307.59,50.29,673.3,628.6,0.00749,1257.4,81.96
